gene_id	gene_name	SRX25004070	SRX25004071	SRX25004072	SRX25004073	SRX25004074	SRX25004075	SRX25004076	SRX25004077	SRX25004078	SRX25004080
ENSG00000284064	MIR6834	0	0	0	0	0	0	0	0	0	0
ENSG00000276404	MIR6835	0	0	0	1	0	0	0	0	0	0
ENSG00000284047	MIR6836	0	0	0	0	0	0	0	0	0	0
ENSG00000284067	MIR6837	0	0	0	0	0	0	0	0	0	0
ENSG00000283969	MIR6838	0	0	0	0	0	0	0	0	0	0
ENSG00000275667	MIR6839	0	1	0	0	0	0	0	1	0	0
ENSG00000284012	MIR6840	0	0	0	0	0	0	0	0	0	0
ENSG00000283327	MIR6841	0	0	0	0	0	0	0	0	0	0
ENSG00000273836	MIR6842	0	0	0	0	0	0	0	0	0	0
ENSG00000284280	MIR6843	1	4	0	0	0	0	0	0	4	0
ENSG00000284087	MIR6844	0	0	0	0	0	0	0	0	0	0
ENSG00000284142	MIR6845	0	0	0	0	0	0	0	0	0	0
ENSG00000277888	MIR6846	0	0	0	0	0	0	0	0	0	0
ENSG00000284200	MIR6847	0	0	0	0	0	0	0	0	1	0
ENSG00000284229	MIR6848	0	0	0	0	0	0	0	0	0	0
ENSG00000283770	MIR6849	0	0	0	0	0	0	0	0	0	0
ENSG00000283764	MIR6850	0	0	0	0	0	0	0	0	0	0
ENSG00000275651	MIR6851	0	0	0	0	0	0	0	0	0	0
ENSG00000284195	MIR6852	0	0	0	0	0	0	0	0	0	0
ENSG00000273945	MIR6853	0	0	0	0	0	0	0	0	0	0
ENSG00000278412	MIR6854	0	0	0	0	0	0	0	0	0	0
ENSG00000276124	MIR6855	0	0	0	0	0	0	0	0	0	0
ENSG00000277713	MIR6856	0	0	0	0	0	0	0	0	0	0
ENSG00000278204	MIR6857	0	0	0	0	0	0	0	0	0	0
ENSG00000276350	MIR6858	0	0	0	0	0	0	0	0	0	0
ENSG00000278267	MIR6859-1	0	0	0	0	0	0	0	0	0	0
ENSG00000283326	MIR6860	0	0	0	0	0	0	0	0	0	0
ENSG00000283793	MIR6861	0	0	0	0	0	0	0	0	0	0
ENSG00000275429	MIR6862-1	0	0	0	0	0	0	0	0	0	0
ENSG00000283471	MIR6863	0	0	0	0	0	0	0	0	0	0
ENSG00000274300	MIR6864	0	0	0	0	0	0	0	0	0	0
ENSG00000278517	MIR6865	0	0	0	0	0	0	0	0	0	0
ENSG00000284144	MIR6866	0	0	0	0	0	0	0	0	0	0
ENSG00000274621	MIR6867	0	0	0	0	0	0	0	0	0	0
ENSG00000275360	MIR6868	0	0	0	0	0	0	0	0	0	0
ENSG00000284436	MIR6869	0	0	0	0	0	0	0	0	0	0
ENSG00000273745	MIR6870	0	0	0	0	0	0	0	0	0	0
ENSG00000276169	MIR6871	0	0	0	0	0	0	0	0	0	0
ENSG00000283848	MIR6872	0	0	0	0	0	0	0	0	0	0
ENSG00000284517	MIR6873	0	0	0	0	0	0	0	0	0	0
ENSG00000283419	MIR6874	0	0	0	0	0	0	0	0	0	0
ENSG00000283821	MIR6875	0	0	0	0	0	0	0	0	0	0
ENSG00000274988	MIR6876	0	0	0	0	0	0	0	0	0	0
ENSG00000273932	MIR6877	0	0	0	0	0	0	0	0	0	0
ENSG00000283933	MIR6878	0	0	0	0	0	0	0	0	0	0
ENSG00000278851	MIR6879	0	0	0	0	0	0	0	0	0	0
ENSG00000275967	MIR6880	0	0	0	0	0	0	0	0	0	0
ENSG00000277391	MIR6881	0	0	0	0	0	0	0	0	0	0
ENSG00000275411	MIR6882	0	0	0	0	0	0	0	0	0	0
ENSG00000284117	MIR6883	0	0	0	0	0	0	0	0	0	0
ENSG00000283721	MIR6884	0	0	0	0	0	0	0	0	0	0
ENSG00000274390	MIR6885	0	0	0	0	0	0	0	0	0	0
ENSG00000284553	MIR6886	0	0	0	0	0	0	0	0	0	0
ENSG00000284065	MIR6887	0	0	0	0	0	0	0	0	0	0
ENSG00000275141	MIR6888	0	0	0	0	0	0	0	0	0	0
ENSG00000274552	MIR6889	0	0	0	0	0	0	0	0	0	0
ENSG00000284488	MIR6890	0	0	0	0	0	0	0	0	0	0
ENSG00000277402	MIR6891	0	0	0	0	0	0	0	0	0	0
ENSG00000278449	MIR6892	0	5	0	0	0	1	0	0	0	0
ENSG00000276598	MIR6893	0	0	0	0	0	0	0	0	0	0
ENSG00000277474	MIR6894	0	0	0	0	0	0	0	0	0	0
ENSG00000276575	MIR6895	0	0	0	0	0	0	0	0	0	0
ENSG00000284179	MIR7-1	3	0	2	1	0	3	2	2	0	0
ENSG00000207703	MIR7-2	0	0	0	0	0	0	0	0	0	0
ENSG00000207630	MIR7-3	0	0	0	0	0	0	0	0	0	0
ENSG00000176840	MIR7-3HG	9	6	20	4	9	31	7	22	18.024	6
ENSG00000211997	MIR708	0	0	0	0	0	0	0	0	0	0
ENSG00000276908	MIR7106	0	0	0	0	0	0	0	0	0	0
ENSG00000284402	MIR7107	0	0	0	0	0	0	0	0	0	0
ENSG00000283728	MIR7108	0	0	0	0	0	0	0	0	0	0
ENSG00000284082	MIR7109	0	0	0	0	0	0	0	0	0	0
ENSG00000284251	MIR711	0	0	0	0	0	0	0	0	0	0
ENSG00000284421	MIR7110	0	0	0	0	0	0	0	0	0	0
ENSG00000276712	MIR7111	0	3	0	0	0	0	0	0	0	0
ENSG00000284293	MIR7113	0	0	0	0	0	0	0	0	0	0
ENSG00000284317	MIR7114	0	0	0	0	0	0	0	0	0	0
ENSG00000274932	MIR7150	0	0	0	0	0	0	0	0	0	0
ENSG00000276866	MIR7151	0	0	0	0	0	0	0	0	0	0
ENSG00000274824	MIR7152	0	0	0	0	0	0	0	0	0	0
ENSG00000283492	MIR7153	0	0	0	0	0	0	0	0	0	0
ENSG00000276639	MIR7154	0	0	0	0	0	0	0	0	0	0
ENSG00000278359	MIR7155	0	0	0	0	0	0	0	0	0	0
ENSG00000276081	MIR7156	0	0	0	0	0	0	0	0	0	0
ENSG00000283506	MIR7157	0	0	0	0	0	0	0	0	0	0
ENSG00000276824	MIR7159	0	0	0	0	0	0	0	0	0	0
ENSG00000273593	MIR7160	0	0	0	0	0	0	0	0	0	0
ENSG00000278571	MIR7161	0	0	0	0	0	0	0	0	0	0
ENSG00000284277	MIR7162	0	0	0	0	0	0	0	0	0	0
ENSG00000284286	MIR718	0	0	0	0	0	0	0	0	0	0
ENSG00000266297	MIR744	0	0	0	0	0	0	0	0	0	0
ENSG00000283394	MIR7515	0	0	0	0	0	0	0	0	0	0
ENSG00000211582	MIR758	0	0	0	0	0	0	0	0	0	0
ENSG00000211579	MIR759	0	0	0	0	0	0	0	0	0	0
ENSG00000211575	MIR760	0	0	0	0	0	0	0	0	0	0
ENSG00000283899	MIR761	0	0	0	0	0	0	0	0	0	0
ENSG00000211591	MIR762	0	0	0	0	0	0	0	0	0	0
ENSG00000212100	MIR764	0	0	0	0	0	0	0	0	0	0
ENSG00000211581	MIR765	0	0	1	0	0	0	0	0	0	1
ENSG00000211578	MIR766	0	0	0	0	0	0	0	0	0	0
ENSG00000211583	MIR767	0	0	0	0	0	0	0	0	0	0
ENSG00000211580	MIR769	1	0	0	0	0	0	0	0	0	0
ENSG00000211574	MIR770	0	0	0	0	0	0	0	0	0	0
ENSG00000274263	MIR7702	0	0	0	0	0	0	0	0	0	0
ENSG00000283856	MIR7703	0	0	0	0	0	0	0	0	0	0
ENSG00000284570	MIR7705	0	0	0	0	0	0	0	0	0	0
ENSG00000273830	MIR7843	0	0	0	0	0	0	0	0	0	0
ENSG00000283818	MIR7844	0	0	0	0	0	0	0	0	0	0
ENSG00000277590	MIR7845	2	0	2	0	0	0	0	1	0	3
ENSG00000283789	MIR7846	0	0	0	0	0	0	0	0	0	0
ENSG00000276961	MIR7848	0	0	0	0	0	0	0	0	0	0
ENSG00000278438	MIR7849	0	0	0	0	0	0	0	0	0	0
ENSG00000277904	MIR7850	0	0	0	0	0	0	0	0	0	0
ENSG00000278520	MIR7851	4	8	2	0	2	1	1	3	0	1
ENSG00000275455	MIR7852	0	0	0	0	0	0	0	0	0	0
ENSG00000263572	MIR7853	0	0	0	0	0	0	0	1	0	0
ENSG00000277255	MIR7854	0	0	0	0	0	0	0	0	0	0
ENSG00000284269	MIR7855	0	0	0	0	0	0	0	0	0	0
ENSG00000278281	MIR7856	0	0	0	0	0	0	0	0	0	0
ENSG00000278098	MIR7973-1	0	0	0	0	0	0	0	0	0	0
ENSG00000283614	MIR7973-2	0	0	0	0	0	0	0	0	0	0
ENSG00000274713	MIR7974	0	0	0	0	0	0	0	0	0	0
ENSG00000275863	MIR7975	0	0	0	0	0	0	0	0	0	0
ENSG00000276083	MIR7976	0	0	0	0	0	0	0	0	0	0
ENSG00000283333	MIR7977	0	0	0	0	0	0	0	0	0	0
ENSG00000283281	MIR7978	0	0	0	0	0	0	0	0	0	0
ENSG00000211590	MIR802	0	0	0	0	0	0	0	0	0	0
ENSG00000274999	MIR8052	0	0	0	0	0	0	0	0	0	0
ENSG00000277388	MIR8053	0	0	0	0	0	0	0	0	0	0
ENSG00000275868	MIR8054	0	0	0	0	0	0	0	0	0	0
ENSG00000276580	MIR8055	0	0	0	0	0	0	0	0	0	0
ENSG00000274994	MIR8056	0	0	0	0	0	0	0	0	0	0
ENSG00000276221	MIR8057	0	0	0	0	0	0	0	0	0	0
ENSG00000277387	MIR8058	0	0	0	0	0	0	0	0	0	0
ENSG00000278672	MIR8059	0	0	0	0	0	0	0	0	0	0
ENSG00000278103	MIR8060	0	0	0	0	0	0	0	0	0	0
ENSG00000277636	MIR8061	0	0	0	0	0	0	0	0	0	0
ENSG00000278159	MIR8062	0	0	0	0	0	0	0	0	0	0
ENSG00000277202	MIR8063	0	0	0	0	0	0	0	0	0	0
ENSG00000275789	MIR8064	0	0	0	0	0	0	0	0	0	0
ENSG00000273648	MIR8065	0	0	0	0	0	0	0	0	0	0
ENSG00000273882	MIR8066	0	0	0	0	0	0	0	0	0	0
ENSG00000277919	MIR8067	0	0	0	0	0	0	0	0	0	0
ENSG00000273912	MIR8068	0	0	0	0	0	0	0	0	0	0
ENSG00000278618	MIR8069	0	0	0	0	0	0	0	0	0	0
ENSG00000278529	MIR8070	0	0	0	0	0	0	0	0	0	0
ENSG00000274172	MIR8071-1	0	0	0	0	0	0	0	0	0	0
ENSG00000284425	MIR8072	0	0	0	0	0	0	0	0	0	0
ENSG00000276765	MIR8073	0	0	0	0	0	0	0	0	0	0
ENSG00000278617	MIR8074	0	0	0	0	0	0	0	0	0	0
ENSG00000277942	MIR8075	5	11	0	0	0	1	1	1	1	1
ENSG00000275670	MIR8076	0	0	0	0	0	0	0	0	0	0
ENSG00000277533	MIR8077	0	0	0	0	0	0	0	0	0	0
ENSG00000277521	MIR8078	0	0	0	0	0	0	0	0	0	0
ENSG00000276319	MIR8079	0	0	0	0	0	0	0	0	0	0
ENSG00000276917	MIR8080	0	0	0	0	0	0	0	0	0	0
ENSG00000277889	MIR8081	0	0	0	0	0	0	0	0	0	0
ENSG00000275810	MIR8082	0	0	0	0	0	0	0	0	0	0
ENSG00000274940	MIR8083	0	0	0	0	0	0	0	0	0	0
ENSG00000277063	MIR8084	0	0	0	0	0	0	0	0	0	0
ENSG00000284258	MIR8085	0	0	0	0	0	0	0	0	0	0
ENSG00000275036	MIR8086	0	0	0	0	0	0	0	0	0	0
ENSG00000278483	MIR8087	0	0	0	0	0	0	0	0	0	0
ENSG00000275335	MIR8088	0	0	0	0	0	0	0	0	0	0
ENSG00000277912	MIR8089	0	0	0	0	0	0	0	0	0	0
ENSG00000215939	MIR873	0	0	0	0	0	0	0	0	0	0
ENSG00000216009	MIR874	0	0	0	0	0	0	0	0	0	0
ENSG00000216069	MIR875	0	0	0	0	0	0	0	0	0	0
ENSG00000215966	MIR876	0	0	0	0	0	0	0	0	0	0
ENSG00000216101	MIR877	0	0	0	0	0	0	0	0	0	0
ENSG00000216135	MIR885	0	0	0	0	0	0	0	0	0	0
ENSG00000216077	MIR887	0	0	0	0	0	0	0	0	0	0
ENSG00000216005	MIR888	0	0	0	0	0	0	0	0	0	0
ENSG00000216099	MIR889	0	0	0	0	0	0	0	0	0	0
ENSG00000216075	MIR890	0	0	0	0	0	0	0	0	0	0
ENSG00000216056	MIR891A	0	0	0	0	0	0	0	0	0	0
ENSG00000216064	MIR891B	0	0	0	0	0	0	0	0	0	0
ENSG00000215943	MIR892A	0	0	0	0	0	0	0	0	0	0
ENSG00000216098	MIR892B	0	0	0	0	0	0	0	0	0	0
ENSG00000252219	MIR892C	0	0	0	0	0	0	0	0	0	0
ENSG00000207933	MIR9-1	0	0	0	0	0	0	0	0	0	0
ENSG00000284447	MIR9-2	0	0	0	0	0	0	0	0	0	0
ENSG00000284329	MIR9-3	0	0	0	0	0	0	0	0	0	0
ENSG00000216192	MIR920	0	0	0	0	0	0	0	0	0	0
ENSG00000215952	MIR921	0	0	0	0	0	0	0	0	0	0
ENSG00000284146	MIR922	0	0	0	0	0	0	0	0	0	0
ENSG00000283615	MIR924	0	0	0	0	0	0	0	0	0	0
ENSG00000283705	MIR92A1	0	0	0	0	0	0	0	0	0	0
ENSG00000284538	MIR92A2	0	0	0	0	0	0	0	0	0	0
ENSG00000284586	MIR92B	0	0	0	0	0	0	0	0	0	0
ENSG00000207757	MIR93	0	0	0	0	0	0	0	0	0	0
ENSG00000215973	MIR933	0	0	0	0	0	0	0	0	0	0
ENSG00000216060	MIR934	0	0	0	0	0	0	0	0	0	0
ENSG00000284583	MIR935	0	0	0	0	0	0	0	0	0	0
ENSG00000283788	MIR936	0	0	0	0	0	0	0	0	0	0
ENSG00000284224	MIR937	0	0	0	0	0	0	0	0	0	0
ENSG00000216035	MIR938	0	0	0	0	0	0	0	0	0	0
ENSG00000284310	MIR939	0	3	0	0	0	0	0	0	0	0
ENSG00000284346	MIR940	0	0	0	0	0	0	0	0	0	0
ENSG00000283206	MIR941-1	1	12.692	3	0	1	2	0.5	3	0	7.342
ENSG00000216141	MIR941-2	0.5	4.308	0	1	0	0	0.5	0	0	7.658
ENSG00000283513	MIR941-3	0	0	0	1	0	0	0.5	0	0	0
ENSG00000216195	MIR941-4	0.5	0	0	1	0	0	0.5	0	0	0
ENSG00000215930	MIR942	0	0	0	0	0	0	0	0	0	0
ENSG00000284587	MIR943	0	0	0	0	0	0	0	0	1	0
ENSG00000216058	MIR944	0	0	0	0	0	0	0	0	0	0
ENSG00000207807	MIR95	0	0	0	0	0	0	0	0	0	0
ENSG00000199158	MIR96	0	0	0	0	0	0	0	0	0	0
ENSG00000271886	MIR98	0	0	0	0	0	0	0	0	0	0
ENSG00000207638	MIR99A	0	0	0	0	0	0	0	0	0	0
ENSG00000207550	MIR99B	0	0	0	0	0	0	0	0	0	0
ENSG00000199165	MIRLET7A1	0	0	0	0	0	0	0	0	0	0
ENSG00000198975	MIRLET7A2	0	0	0	0	0	0	0	0	0	0
ENSG00000283990	MIRLET7A3	0	0	0	0	0	0	0	0	0	0
ENSG00000284520	MIRLET7B	0	0	0	0	0	0	0	0	0	0
ENSG00000197182	MIRLET7BHG	1	9	9	0	9.004	16	14.012	39	34	309
ENSG00000199030	MIRLET7C	0	2	0	0	0	0	0	0	0	0
ENSG00000199133	MIRLET7D	0	3	0	2	0	0	0	0	0	0
ENSG00000198972	MIRLET7E	0	4	0	0	0	0	0	0	0	0
ENSG00000199072	MIRLET7F1	0	0	0	0	0	0	0	0	0	0
ENSG00000208012	MIRLET7F2	0	0	0	0	0	0	0	0	0	0
ENSG00000199150	MIRLET7G	0	0	0	0	0	0	0	0	0	0
ENSG00000199179	MIRLET7I	0	3	0	0	1	0	0	0	0	0
ENSG00000167842	MIS12	2176.758	789	1880.855	2246.624	2256.383	2488.6	1915.65	2392.203	1774.002	845.001
ENSG00000159055	MIS18A	1650.253	1204	1441.106	1809.157	1819.157	2059.456	1557.38	1523.87	1176.697	842.001
ENSG00000129534	MIS18BP1	6115.17	1021.769	4340.297	6059.86	5596.231	5187.272	5249.317	5391.958	4302.092	1679.8
ENSG00000099812	MISP	8	12	2	4	9	7	3	9	6	1
ENSG00000158411	MITD1	587.911	99	479.459	699.86	605.622	698.062	561.549	636.69	624.862	221.055
ENSG00000187098	MITF	108.012	25	78	62.004	134	122.308	91.022	128.091	149.096	154.001
ENSG00000185155	MIXL1	11	13	3	10	9	14	3	14	32	12.723
ENSG00000148773	MKI67	39713.152	11413.643	34154.885	34355.32	38223.445	39371.327	39605.091	38713.934	33300.775	28442.581
ENSG00000125863	MKKS	1965.178	225	1340.795	2032.828	1867.503	1891.312	1406.918	1711.825	1427.814	640.158
ENSG00000128585	MKLN1	7365.984	2122	6712.366	7385.401	8331.528	8293.77	7404.353	8398.804	7034.516	3470.959
ENSG00000236753	MKLN1-AS	70.001	16	45	53	59.007	63.113	79	66.007	61.033	47
ENSG00000079277	MKNK1	725.294	288.999	504.04	692.071	727.869	810.104	579.079	686.445	603.49	539.008
ENSG00000269956	MKNK1-AS1	0	0	0	0	0	0	2	2	2	1
ENSG00000099875	MKNK2	3656.722	2240.242	2334.836	4006.987	3712.492	3817.034	2563.354	2800.774	2076.381	2947.346
ENSG00000133606	MKRN1	4693.606	1991.802	3558.918	3954.211	4195.733	4122.478	2716.101	4062.462	3375.418	2703.861
ENSG00000075975	MKRN2	2143.134	622	1881.056	1883.473	2091.667	2376.767	1920.455	2478.252	1970.63	1646.835
ENSG00000179455	MKRN3	577.95	488	549.536	382.256	576.184	561.264	319	316.206	273.291	267
ENSG00000225849	MKRN7P	45	31	50	50	38	42	28	24	7	16
ENSG00000011143	MKS1	1094.159	523.001	729.686	1042.522	977.647	1167.345	787.952	903.683	764.42	704.757
ENSG00000150051	MKX	11.004	18	107.042	18	71.026	80.002	102	30	39	78
ENSG00000120215	MLANA	0	1	1	0	1	0	0	0	0	2
ENSG00000100427	MLC1	504.321	459.044	1519.475	38	103	137	191.094	315.342	553.75	1035.23
ENSG00000110917	MLEC	13280.875	8311.265	12484.243	13479.981	14905.859	17238.857	14140.242	16225.489	16670.482	20713.366
ENSG00000178053	MLF1	1304.822	288.379	816.604	1138.217	1137.108	1180.201	768.862	1099.834	801.914	610.778
ENSG00000089693	MLF2	6698.501	4065.822	5642.789	6920.436	6510.036	8353.992	5855.555	7031.366	5492.777	8616.038
ENSG00000076242	MLH1	3983.659	1222.001	3375.931	3943.677	3981.479	4760.288	3828.057	3944.437	3221.921	3069.711
ENSG00000119684	MLH3	2619.101	905.832	2463.352	2471.281	2760.568	3128.197	2673.436	2904.555	2467.044	1485.201
ENSG00000146147	MLIP	3	3	8	5	4	6	1	21	6	6
ENSG00000168404	MLKL	2	0	2	16	8	27	11	124.443	125.027	154.002
ENSG00000130382	MLLT1	5882.983	5052.761	5239.472	4491.29	5479.286	6152.529	4892.429	5748.303	4478.583	7100.829
ENSG00000078403	MLLT10	3953.259	969.403	2887.16	4059.725	3843.285	4119.159	3444.305	3359.304	3040.556	1614.257
ENSG00000213190	MLLT11	10572.901	7287.367	11222.7	9503.658	11152.068	13163.72	7850.74	12257.336	9359.103	5837.471
ENSG00000171843	MLLT3	4073.069	1213.468	2685.359	4042	3867.414	3608.425	1806.721	3322.04	3303.087	1771.734
ENSG00000275023	MLLT6	5296.398	4545.014	4606.079	2562.011	5411.548	5690.917	4092.698	6180.364	4505.378	5572.761
ENSG00000096395	MLN	1	3	13	0	3	3	0	9.004	5	3
ENSG00000102539	MLNR	0	2	0	0	0	0	0	0	0	0
ENSG00000115648	MLPH	8	5	3	37	33	12	0	306.187	336.366	623.077
ENSG00000167965	MLST8	1689.924	1212	1159.568	1611.122	1400.685	1914.147	1222.021	1255.01	895.543	1380.894
ENSG00000108788	MLX	1091.085	355	951.824	1186.46	1144.016	1479.801	1106.252	1430.372	1207.583	903.58
ENSG00000175727	MLXIP	1943.023	1492	1593.924	1684.844	2225.093	2229.565	1831.337	2238.618	1905.868	3159.375
ENSG00000009950	MLXIPL	8	7	3	44	25	14	11	4	4	3
ENSG00000103150	MLYCD	329.32	391	357.817	355.279	341.271	378.388	269.832	391.517	284.553	419.366
ENSG00000151611	MMAA	715.195	227	596.658	571.676	696.432	755.734	573.143	676.804	689.811	339
ENSG00000139428	MMAB	2293.911	1659.881	2006.46	2280.716	2187.447	2610.51	2007.964	2476.12	1953.831	2222.075
ENSG00000132763	MMACHC	720.824	1471	483.358	660.232	771.317	827.179	598.367	659.169	512.439	740
ENSG00000168288	MMADHC	2981.054	840.003	2390.892	3247.375	3107.282	3623.586	2677.504	3776.956	2877.505	1842.096
ENSG00000108960	MMD	3220.243	1947.604	2812.694	3655.254	3746.752	3469.195	2621.858	3904.992	3216.682	1156.378
ENSG00000136297	MMD2	14	12	8	5	5	5	2	12	8	1
ENSG00000196549	MME	225.951	53	141	404.083	348.696	491.058	642.747	1132.883	1274.875	999.91
ENSG00000142606	MMEL1	4	5	8	14	7	9	7	14.001	3	9
ENSG00000169446	MMGT1	2054.388	580	1801.525	1947.006	2222.878	2278.725	1795.834	2594.734	2021.593	856.756
ENSG00000196611	MMP1	1	0	0	1	0	2	2	55	70	310
ENSG00000166670	MMP10	0	2	25	17	17	8	9	24.042	38	65
ENSG00000099953	MMP11	436.008	415	300.506	352	306.126	296.002	309.251	258.046	401.755	487.096
ENSG00000262406	MMP12	1	0	0	0	0	0	0	0	1	2
ENSG00000137745	MMP13	1	0	0	0	2	0	0	9	30	27
ENSG00000157227	MMP14	1916.115	2030.575	2194.8	2352.696	5308.149	5178.798	5065.828	11658.721	22125.089	42894.799
ENSG00000102996	MMP15	1268.739	2371	1804.592	773.463	929.528	1187.685	759.857	1186.605	998.769	2403.173
ENSG00000156103	MMP16	3202.574	1038.902	3071.062	3807.06	4396.57	5324.355	4986.527	3920.386	3737.133	2364.999
ENSG00000198598	MMP17	442.074	1109.411	459.302	251	311.504	336	137	167.197	239.018	987.696
ENSG00000123342	MMP19	8	8	0	20	9	14	10	68.999	72	216
ENSG00000087245	MMP2	2872.232	1889.001	2630.895	4829.037	5411.506	6622.556	4904.784	7337.765	9036.335	15024.282
ENSG00000137674	MMP20	0	0	0	0	0	0	0	0	0	0
ENSG00000154485	MMP21	1	5	5	10	4	3	2	4	3	1
ENSG00000215914	MMP23A	0	0	13.181	0	0	0	0	0	17.746	0
ENSG00000189409	MMP23B	36	56	13.819	42	46	30	13	26.001	3.254	40
ENSG00000125966	MMP24	516.18	503	716.943	243.022	447	496.549	188.1	563.315	347.138	494
ENSG00000008516	MMP25	239	143	52	488	633.076	734.616	644.641	541.264	376.539	494.263
ENSG00000167346	MMP26	0	0	0	0	0	0	0	3	1	0
ENSG00000137675	MMP27	2	0	0	0	0	0	0	0	0	0
ENSG00000271447	MMP28	0	0	3	1	13	12	7	30	42	40
ENSG00000149968	MMP3	0	0	0	0	0	1	0	1	0	2
ENSG00000137673	MMP7	0	1	0	5	0	1	0	5	18	38.085
ENSG00000118113	MMP8	0	0	0	0	0	2	0	5	2	1
ENSG00000100985	MMP9	9.004	19	10.014	38	24	33.008	36	195.179	676.911	706.096
ENSG00000138722	MMRN1	3862.482	420	2396.302	4973.837	6134.73	6324.375	6154.993	2124.826	1261.995	189
ENSG00000173269	MMRN2	40.005	65	48.039	31	33	24	22	62	36	83
ENSG00000155229	MMS19	2877.871	1388.173	1943.853	2936.446	2743.969	2903.929	2107.638	2898.454	2494.409	3017.639
ENSG00000146263	MMS22L	4119.973	1202.992	3673.098	4100.23	3852.703	3839.637	3941.863	4063.176	2851.951	1240.25
ENSG00000169184	MN1	2744.467	3181	4216.95	3414.694	4430.186	4769.712	6431.341	5887.914	5071.976	9582.447
ENSG00000020426	MNAT1	1125.048	542	831.278	1223.842	1092.248	1281.493	872.395	1321.618	1007.332	849.759
ENSG00000121211	MND1	961.6	212	745.956	1007.764	948.096	1130.379	898.665	795.954	571.832	354.086
ENSG00000163563	MNDA	2	0	0	0	0	0	0	0	0	0
ENSG00000138587	MNS1	573.967	205	543.443	607.654	548.905	545.104	561.938	882.526	673.205	551
ENSG00000070444	MNT	1653.321	2723	1361.209	1592.248	1767.72	2110.047	1522.756	1526.576	1279.201	2351.065
ENSG00000130675	MNX1	2	10	0	0	0	1	0	0	0	4
ENSG00000243479	MNX1-AS1	0	0	1	3	3	5	0	3	0	0
ENSG00000165943	MOAP1	1421.131	660	1265.19	1251.259	1450.22	1475.152	938.834	1383.015	1219.071	900.792
ENSG00000114978	MOB1A	2693.167	1336	2077.127	2999.261	2780.341	3147.931	2249.226	3076.871	2562.094	1431.389
ENSG00000173542	MOB1B	5479.933	2506.63	6449.706	3930.996	4974.748	5222.92	4848.712	5527.315	4520.452	1434.505
ENSG00000182208	MOB2	417.92	362	291.272	396.018	388.661	436.476	371.063	438.425	347.726	584
ENSG00000172081	MOB3A	2223.798	2788.399	2073.939	1835.671	2307.964	2698.819	1864.516	2632.099	2187.529	4327.951
ENSG00000120162	MOB3B	5033.66	2209.728	4128.264	3614.559	3681.348	3865.965	2517.266	3172.363	2387.053	1188.769
ENSG00000142961	MOB3C	235.137	167	196	275.685	282.555	303.087	208.335	204.873	215.754	411.326
ENSG00000115540	MOB4	3126.576	601.616	2759.206	3135.608	3327.993	3638.28	2827.324	3603.9	3141.572	896.47
ENSG00000168314	MOBP	3	8	2	0	4.001	4	8	1	0	4
ENSG00000075643	MOCOS	223	79	147.012	179.575	189.201	213.619	61	90	52	73
ENSG00000124615	MOCS1	843.354	334	538.25	814.012	788.052	925.262	677.073	684.12	476.693	537.259
ENSG00000164172	MOCS2	1240.082	566.757	974.406	1194.978	1152.752	1333.425	937.526	1270.899	1130.121	568.176
ENSG00000124217	MOCS3	594.283	414	500.017	607.3	686.282	758.298	585.329	743.503	627.962	487.277
ENSG00000204655	MOG	1	4	1	0	1	2	1	0	0	2
ENSG00000124003	MOGAT1	3	0	2	5	18.002	8	4	5	4	4
ENSG00000166391	MOGAT2	0	0	0	2	0	1	0	3	0	0
ENSG00000106384	MOGAT3	0	0	0	0	0	0	0	0	0	0
ENSG00000115275	MOGS	1732.929	1890.295	1298.663	2107.545	1860.407	1964.495	1726.051	1793.61	1375.402	2550.603
ENSG00000080823	MOK	718.849	436.001	558.001	568.851	634.693	752.366	445.028	599.795	424.312	388.268
ENSG00000164077	MON1A	323.08	312.455	260.265	278	295.331	381.745	263.153	388.154	297.376	549.252
ENSG00000103111	MON1B	1383.984	1308.858	1348.437	1198.656	1291.687	1505.98	1178.718	1602.474	1302.766	2476.14
ENSG00000061987	MON2	4143.459	1908.524	3748.221	3936.672	4583.345	4764.618	4149.344	4790.783	3980.399	2547.953
ENSG00000114487	MORC1	0	0	0	2	0	4	1	0	0	0
ENSG00000133422	MORC2	2663.014	1569.312	2625.027	2691.417	3341.787	2945.692	2675.783	3262.022	2597.735	3949.441
ENSG00000235989	MORC2-AS1	9	13	9	4	11	10	4	14	7	7
ENSG00000159256	MORC3	2255.213	519	2016.076	2086.147	2298.321	2428.193	1972.542	2332.103	2062.14	1077.421
ENSG00000133131	MORC4	684.372	371	750.486	796.35	1009.246	1415.764	1348.8	1914.639	1905.245	2012.624
ENSG00000185787	MORF4L1	21186.985	6325.84	19557.225	19700.529	21577.518	23487.919	18703.584	24044.911	20667.644	12346.24
ENSG00000123562	MORF4L2	11204.091	3922.434	8537.593	13826.479	14121.125	17918.171	13866.378	26418.515	20775.599	14095.754
ENSG00000116151	MORN1	385.6	237	321.467	388.005	356.336	385.392	321.312	278.495	235.126	287.015
ENSG00000188010	MORN2	674.284	282.001	587.739	639.368	566.447	775.993	464.301	760.959	557.767	252.001
ENSG00000139714	MORN3	32.041	25	27.002	16.159	25	32	12	20	19	35.001
ENSG00000171160	MORN4	1398.83	789.112	1204.158	1494.909	1452.494	1545.886	1050.803	1112.058	881.166	552.545
